"","id","date","tavg"
"4441","RSM00029752",1997-06-02,42
"4442","RSM00029752",1997-06-03,16
"4443","RSM00029752",1997-06-04,2
"4444","RSM00029752",1997-06-05,16
"4445","RSM00029752",1997-06-06,72
"4446","RSM00029752",1997-06-07,113
"4447","RSM00029752",1997-06-08,152
"4448","RSM00029752",1997-06-09,149
"4449","RSM00029752",1997-06-10,96
"4450","RSM00029752",1997-06-11,46
"4451","RSM00029752",1997-06-12,23
"4452","RSM00029752",1997-06-13,1
"4453","RSM00029752",1997-06-14,62
"4454","RSM00029752",1997-06-15,89
"4455","RSM00029752",1997-06-16,106
"4456","RSM00029752",1997-06-17,160
"4457","RSM00029752",1997-06-18,125
"4458","RSM00029752",1997-06-19,49
"4459","RSM00029752",1997-06-20,113
"4460","RSM00029752",1997-06-21,144
"4461","RSM00029752",1997-06-22,133
"4462","RSM00029752",1997-06-23,165
"4463","RSM00029752",1997-06-24,176
"4464","RSM00029752",1997-06-25,154
"4465","RSM00029752",1997-06-26,98
"4466","RSM00029752",1997-06-27,105
"4467","RSM00029752",1997-06-28,153
"4468","RSM00029752",1997-06-29,159
"4469","RSM00029752",1997-06-30,142
"4470","RSM00029752",1997-07-01,73
"4471","RSM00029752",1997-07-02,89
"4472","RSM00029752",1997-07-03,120
"4473","RSM00029752",1997-07-04,156
"4474","RSM00029752",1997-07-05,212
"4475","RSM00029752",1997-07-06,171
"4476","RSM00029752",1997-07-07,93
"4477","RSM00029752",1997-07-08,137
"4478","RSM00029752",1997-07-09,148
"4479","RSM00029752",1997-07-10,116
"4480","RSM00029752",1997-07-11,128
"4481","RSM00029752",1997-07-12,176
"4482","RSM00029752",1997-07-13,151
"4483","RSM00029752",1997-07-14,167
"4484","RSM00029752",1997-07-15,137
"4485","RSM00029752",1997-07-16,138
"4486","RSM00029752",1997-07-17,151
"4487","RSM00029752",1997-07-18,113
"4488","RSM00029752",1997-07-19,54
"4489","RSM00029752",1997-07-20,49
"4490","RSM00029752",1997-07-21,72
"4491","RSM00029752",1997-07-22,98
"4492","RSM00029752",1997-07-23,122
"4493","RSM00029752",1997-07-24,115
"4494","RSM00029752",1997-07-25,83
"4495","RSM00029752",1997-07-26,59
"4496","RSM00029752",1997-07-27,67
"4497","RSM00029752",1997-07-28,102
"4498","RSM00029752",1997-07-29,145
"4499","RSM00029752",1997-07-30,156
"4500","RSM00029752",1997-07-31,163
"4501","RSM00029752",1997-08-01,155
"4502","RSM00029752",1997-08-02,141
"4503","RSM00029752",1997-08-03,157
"4504","RSM00029752",1997-08-04,158
"4505","RSM00029752",1997-08-05,164
"4506","RSM00029752",1997-08-06,137
"4507","RSM00029752",1997-08-07,140
"4508","RSM00029752",1997-08-08,176
"4509","RSM00029752",1997-08-09,165
"4510","RSM00029752",1997-08-10,110
"4511","RSM00029752",1997-08-11,34
"4512","RSM00029752",1997-08-12,44
"4513","RSM00029752",1997-08-13,38
"4514","RSM00029752",1997-08-14,97
"4515","RSM00029752",1997-08-15,129
"4516","RSM00029752",1997-08-16,151
"4517","RSM00029752",1997-08-17,190
"4518","RSM00029752",1997-08-18,165
"4519","RSM00029752",1997-08-19,137
"4520","RSM00029752",1997-08-20,121
"4521","RSM00029752",1997-08-21,68
"4522","RSM00029752",1997-08-22,61
"4523","RSM00029752",1997-08-23,70
"4524","RSM00029752",1997-08-24,65
"4525","RSM00029752",1997-08-25,44
"4526","RSM00029752",1997-08-26,71
"4527","RSM00029752",1997-08-27,83
"4528","RSM00029752",1997-08-28,72
"4529","RSM00029752",1997-08-29,34
"4530","RSM00029752",1997-08-30,36
"4531","RSM00029752",1997-08-31,62
"4532","RSM00029752",1997-09-01,101
"4533","RSM00029752",1997-09-02,90
"4534","RSM00029752",1997-09-03,24
"4535","RSM00029752",1997-09-04,32
"4536","RSM00029752",1997-09-05,41
"4537","RSM00029752",1997-09-06,14
"4538","RSM00029752",1997-09-07,7
"4539","RSM00029752",1997-09-08,35
"4540","RSM00029752",1997-09-09,45
"4541","RSM00029752",1997-09-10,50
"4542","RSM00029752",1997-09-11,64
"4543","RSM00029752",1997-09-12,59
"4544","RSM00029752",1997-09-13,56
"4545","RSM00029752",1997-09-14,66
"4546","RSM00029752",1997-09-15,71
"4547","RSM00029752",1997-09-16,83
"4548","RSM00029752",1997-09-17,104
"4549","RSM00029752",1997-09-18,106
"4550","RSM00029752",1997-09-19,119
"4551","RSM00029752",1997-09-20,81
"4552","RSM00029752",1997-09-21,60
"4553","RSM00029752",1997-09-22,94
"4554","RSM00029752",1997-09-23,128
"4555","RSM00029752",1997-09-24,158
"4556","RSM00029752",1997-09-25,152
"4557","RSM00029752",1997-09-26,105
"4558","RSM00029752",1997-09-27,72
"4559","RSM00029752",1997-09-28,36
"4560","RSM00029752",1997-09-29,-21
"4561","RSM00029752",1997-09-30,-37
"4562","RSM00029752",1997-10-01,0
"4563","RSM00029752",1997-10-02,38
"4564","RSM00029752",1997-10-03,91
"4565","RSM00029752",1997-10-04,94
"4566","RSM00029752",1997-10-05,81
"4567","RSM00029752",1997-10-06,124
"4568","RSM00029752",1997-10-07,130
"4569","RSM00029752",1997-10-08,135
"4570","RSM00029752",1997-10-09,104
"4571","RSM00029752",1997-10-10,12
"4572","RSM00029752",1997-10-11,-17
"4573","RSM00029752",1997-10-12,23
"4574","RSM00029752",1997-10-13,-28
"4575","RSM00029752",1997-10-14,-43
"4576","RSM00029752",1997-10-15,24
"4577","RSM00029752",1997-10-16,73
"4578","RSM00029752",1997-10-17,47
"4579","RSM00029752",1997-10-18,33
"4580","RSM00029752",1997-10-19,-29
"4581","RSM00029752",1997-10-20,-21
"4582","RSM00029752",1997-10-21,-108
"4583","RSM00029752",1997-10-22,-79
"4584","RSM00029752",1997-10-23,-10
"4585","RSM00029752",1997-10-24,56
"4586","RSM00029752",1997-10-25,83
"4587","RSM00029752",1997-10-26,87
"4588","RSM00029752",1997-10-27,114
"4589","RSM00029752",1997-10-28,96
"4590","RSM00029752",1997-10-29,78
"4591","RSM00029752",1997-10-30,67
"4592","RSM00029752",1997-10-31,58
"4593","RSM00029752",1997-11-01,27
"4594","RSM00029752",1997-11-02,39
"4595","RSM00029752",1997-11-03,-69
"4596","RSM00029752",1997-11-04,-43
"4597","RSM00029752",1997-11-05,-17
"4598","RSM00029752",1997-11-06,26
"4599","RSM00029752",1997-11-07,22
"4600","RSM00029752",1997-11-08,-110
"4601","RSM00029752",1997-11-09,-125
"4602","RSM00029752",1997-11-10,-114
"4603","RSM00029752",1997-11-11,-81
"4604","RSM00029752",1997-11-12,-138
"4605","RSM00029752",1997-11-13,-225
"4606","RSM00029752",1997-11-14,-200
"4607","RSM00029752",1997-11-15,-155
"4608","RSM00029752",1997-11-16,-121
"4609","RSM00029752",1997-11-17,-100
"4610","RSM00029752",1997-11-18,-131
"4611","RSM00029752",1997-11-19,-174
"4612","RSM00029752",1997-11-20,-188
"4613","RSM00029752",1997-11-21,-140
"4614","RSM00029752",1997-11-22,-146
"4615","RSM00029752",1997-11-23,-312
"4616","RSM00029752",1997-11-24,-289
"4617","RSM00029752",1997-11-25,-204
"4618","RSM00029752",1997-11-26,-175
"4619","RSM00029752",1997-11-27,-289
"4620","RSM00029752",1997-11-28,-296
"4621","RSM00029752",1997-11-29,-236
"4622","RSM00029752",1997-11-30,-141
"4623","RSM00029752",1997-12-01,-93
"4624","RSM00029752",1997-12-02,-101
"4625","RSM00029752",1997-12-03,-167
"4626","RSM00029752",1997-12-04,-262
"4627","RSM00029752",1997-12-05,-263
"4628","RSM00029752",1997-12-06,-173
"4629","RSM00029752",1997-12-07,-173
"4630","RSM00029752",1997-12-08,-133
"4631","RSM00029752",1997-12-09,-55
"4632","RSM00029752",1997-12-10,-76
"4633","RSM00029752",1997-12-11,-65
"4634","RSM00029752",1997-12-12,-96
"4635","RSM00029752",1997-12-13,-80
"4636","RSM00029752",1997-12-14,-129
"4637","RSM00029752",1997-12-15,-91
"4638","RSM00029752",1997-12-16,-172
"4639","RSM00029752",1997-12-17,-234
"4640","RSM00029752",1997-12-18,-233
"4641","RSM00029752",1997-12-19,-154
"4642","RSM00029752",1997-12-20,-137
"4643","RSM00029752",1997-12-21,-178
"4644","RSM00029752",1997-12-22,-128
"4645","RSM00029752",1997-12-23,-145
"4646","RSM00029752",1997-12-24,-279
"4647","RSM00029752",1997-12-25,-228
"4648","RSM00029752",1997-12-26,-197
"4649","RSM00029752",1997-12-27,-174
"4650","RSM00029752",1997-12-28,-153
"4651","RSM00029752",1997-12-29,-126
"4652","RSM00029752",1997-12-30,-148
"4653","RSM00029752",1997-12-31,-129
"4654","RSM00029562",1997-09-01,NA
"4655","RSM00029562",1997-09-02,NA
"4656","RSM00029562",1997-09-03,NA
"4657","RSM00029562",1997-09-04,NA
"4658","RSM00029562",1997-09-05,NA
"4659","RSM00029562",1997-09-06,NA
"4660","RSM00029562",1997-09-07,NA
"4661","RSM00029562",1997-09-08,NA
"4662","RSM00029562",1997-09-09,NA
"4663","RSM00029562",1997-09-10,NA
"4664","RSM00029562",1997-09-11,NA
"4665","RSM00029562",1997-09-12,NA
"4666","RSM00029562",1997-09-13,NA
"4667","RSM00029562",1997-09-14,NA
"4668","RSM00029562",1997-09-15,NA
"4669","RSM00029562",1997-09-16,NA
"4670","RSM00029562",1997-09-17,NA
"4671","RSM00029562",1997-09-18,NA
"4672","RSM00029562",1997-09-19,NA
"4673","RSM00029562",1997-09-20,NA
"4674","RSM00029562",1997-09-21,NA
"4675","RSM00029562",1997-09-22,NA
"4676","RSM00029562",1997-09-23,NA
"4677","RSM00029562",1997-09-24,NA
"4678","RSM00029562",1997-09-25,NA
"4679","RSM00029562",1997-09-26,NA
"4680","RSM00029562",1997-09-27,NA
"4681","RSM00029562",1997-09-28,53
"4682","RSM00029562",1997-09-29,NA
"4683","RSM00029562",1997-09-30,NA
"4684","RSM00029562",1997-10-01,NA
"4685","RSM00029562",1997-10-02,NA
"4686","RSM00029562",1997-10-03,NA
"4687","RSM00029562",1997-10-04,NA
"4688","RSM00029562",1997-10-05,NA
"4689","RSM00029562",1997-10-06,NA
"4690","RSM00029562",1997-10-07,122
"4691","RSM00029562",1997-10-08,NA
"4692","RSM00029562",1997-10-09,129
"4693","RSM00029562",1997-10-10,NA
"4694","RSM00029562",1997-10-11,54
"4695","RSM00029562",1997-10-12,77
"4696","RSM00029562",1997-10-13,NA
"4697","RSM00029562",1997-10-14,NA
"4698","RSM00029562",1997-10-15,44
"4699","RSM00029562",1997-10-16,92
"4700","RSM00029562",1997-10-17,82
"4701","RSM00029562",1997-10-18,31
"4702","RSM00029562",1997-10-19,-67
"4703","RSM00029562",1997-10-20,-48
"4704","RSM00029562",1997-10-21,-70
"4705","RSM00029562",1997-10-22,-63
"4706","RSM00029562",1997-10-23,-18
"4707","RSM00029562",1997-10-24,24
"4708","RSM00029562",1997-10-25,31
"4709","RSM00029562",1997-10-26,32
"4710","RSM00029562",1997-10-27,41
"4711","RSM00029562",1997-10-28,39
"4712","RSM00029562",1997-10-29,36
"4713","RSM00029562",1997-10-30,42
"4714","RSM00029562",1997-10-31,56
"4715","RSM00029562",1997-11-01,1
"4716","RSM00029562",1997-11-02,20
"4717","RSM00029562",1997-11-03,3
"4718","RSM00029562",1997-11-04,33
"4719","RSM00029562",1997-11-05,31
"4720","RSM00029562",1997-11-06,37
"4721","RSM00029562",1997-11-07,37
"4722","RSM00029562",1997-11-08,-51
"4723","RSM00029562",1997-11-09,-49
"4724","RSM00029562",1997-11-10,-61
"4725","RSM00029562",1997-11-11,-11
"4726","RSM00029562",1997-11-12,-148
"4727","RSM00029562",1997-11-13,-178
"4728","RSM00029562",1997-11-14,-113
"4729","RSM00029562",1997-11-15,-87
"4730","RSM00029562",1997-11-16,-56
"4731","RSM00029562",1997-11-17,-91
"4732","RSM00029562",1997-11-18,NA
"4733","RSM00029562",1997-11-19,-179
"4734","RSM00029562",1997-11-20,-117
"4735","RSM00029562",1997-11-21,NA
"4736","RSM00029562",1997-11-22,-132
"4737","RSM00029562",1997-11-23,NA
"4738","RSM00029562",1997-11-24,-217
"4739","RSM00029562",1997-11-25,-120
"4740","RSM00029562",1997-11-26,NA
"4741","RSM00029562",1997-11-27,-275
"4742","RSM00029562",1997-11-28,-298
"4743","RSM00029562",1997-11-29,NA
"4744","RSM00029562",1997-11-30,-178
"4745","RSM00029562",1997-12-01,-124
"4746","RSM00029562",1997-12-02,-89
"4747","RSM00029562",1997-12-03,NA
"4748","RSM00029562",1997-12-04,-217
"4749","RSM00029562",1997-12-05,-200
"4750","RSM00029562",1997-12-06,-110
"4751","RSM00029562",1997-12-07,NA
"4752","RSM00029562",1997-12-08,-197
"4753","RSM00029562",1997-12-09,-143
"4754","RSM00029562",1997-12-10,NA
"4755","RSM00029562",1997-12-11,-183
"4756","RSM00029562",1997-12-12,-102
"4757","RSM00029562",1997-12-13,-66
"4758","RSM00029562",1997-12-14,-226
"4759","RSM00029562",1997-12-15,-193
"4760","RSM00029562",1997-12-16,NA
"4761","RSM00029562",1997-12-17,-263
"4762","RSM00029562",1997-12-18,-159
"4763","RSM00029562",1997-12-19,-84
"4764","RSM00029562",1997-12-20,NA
"4765","RSM00029562",1997-12-21,-141
"4766","RSM00029562",1997-12-22,-89
"4767","RSM00029562",1997-12-23,-127
"4768","RSM00029562",1997-12-24,-243
"4769","RSM00029562",1997-12-25,-188
"4770","RSM00029562",1997-12-26,-113
"4771","RSM00029562",1997-12-27,-125
"4772","RSM00029562",1997-12-28,-109
"4773","RSM00029562",1997-12-29,-81
"4774","RSM00029562",1997-12-30,NA
"4775","RSM00029562",1997-12-31,-145
"4776","RSM00029570",1997-01-01,-205
"4777","RSM00029570",1997-01-02,-210
"4778","RSM00029570",1997-01-03,-243
"4779","RSM00029570",1997-01-04,-78
"4780","RSM00029570",1997-01-05,-23
"4781","RSM00029570",1997-01-06,-48
"4782","RSM00029570",1997-01-07,-136
"4783","RSM00029570",1997-01-08,0
"4784","RSM00029570",1997-01-09,-40
"4785","RSM00029570",1997-01-10,-169
"4786","RSM00029570",1997-01-11,-254
"4787","RSM00029570",1997-01-12,-197
"4788","RSM00029570",1997-01-13,-123
"4789","RSM00029570",1997-01-14,-97
"4790","RSM00029570",1997-01-15,-149
"4791","RSM00029570",1997-01-16,-170
"4792","RSM00029570",1997-01-17,-123
"4793","RSM00029570",1997-01-18,-63
"4794","RSM00029570",1997-01-19,-29
"4795","RSM00029570",1997-01-20,-47
"4796","RSM00029570",1997-01-21,-137
"4797","RSM00029570",1997-01-22,-104
"4798","RSM00029570",1997-01-23,-41
"4799","RSM00029570",1997-01-24,-28
"4800","RSM00029570",1997-01-25,-45
"4801","RSM00029570",1997-01-26,-83
"4802","RSM00029570",1997-01-27,-142
"4803","RSM00029570",1997-01-28,-197
"4804","RSM00029570",1997-01-29,-240
"4805","RSM00029570",1997-01-30,-163
"4806","RSM00029570",1997-01-31,-170
"4807","RSM00029570",1997-02-01,-92
"4808","RSM00029570",1997-02-02,-79
"4809","RSM00029570",1997-02-03,-157
"4810","RSM00029570",1997-02-04,-156
"4811","RSM00029570",1997-02-05,-105
"4812","RSM00029570",1997-02-06,-82
"4813","RSM00029570",1997-02-07,-147
"4814","RSM00029570",1997-02-08,-68
"4815","RSM00029570",1997-02-09,-43
"4816","RSM00029570",1997-02-10,-64
"4817","RSM00029570",1997-02-11,-39
"4818","RSM00029570",1997-02-12,-34
"4819","RSM00029570",1997-02-13,-104
"4820","RSM00029570",1997-02-14,-105
"4821","RSM00029570",1997-02-15,-52
"4822","RSM00029570",1997-02-16,-43
"4823","RSM00029570",1997-02-17,-17
"4824","RSM00029570",1997-02-18,-3
"4825","RSM00029570",1997-02-19,-12
"4826","RSM00029570",1997-02-20,23
"4827","RSM00029570",1997-02-21,6
"4828","RSM00029570",1997-02-22,-113
"4829","RSM00029570",1997-02-23,-158
"4830","RSM00029570",1997-02-24,-145
"4831","RSM00029570",1997-02-25,-172
"4832","RSM00029570",1997-02-26,-223
"4833","RSM00029570",1997-02-27,-198
"4834","RSM00029570",1997-02-28,-174
"4835","RSM00029570",1997-03-01,-40
"4836","RSM00029570",1997-03-02,-14
"4837","RSM00029570",1997-03-03,5
"4838","RSM00029570",1997-03-04,-12
"4839","RSM00029570",1997-03-05,-27
"4840","RSM00029570",1997-03-06,-42
"4841","RSM00029570",1997-03-07,-69
"4842","RSM00029570",1997-03-08,-11
"4843","RSM00029570",1997-03-09,-35
"4844","RSM00029570",1997-03-10,-100
"4845","RSM00029570",1997-03-11,-21
"4846","RSM00029570",1997-03-12,-14
"4847","RSM00029570",1997-03-13,3
"4848","RSM00029570",1997-03-14,-13
"4849","RSM00029570",1997-03-15,-9
"4850","RSM00029570",1997-03-16,-3
"4851","RSM00029570",1997-03-17,32
"4852","RSM00029570",1997-03-18,-20
"4853","RSM00029570",1997-03-19,-30
"4854","RSM00029570",1997-03-20,-18
"4855","RSM00029570",1997-03-21,-15
"4856","RSM00029570",1997-03-22,15
"4857","RSM00029570",1997-03-23,38
"4858","RSM00029570",1997-03-24,14
"4859","RSM00029570",1997-03-25,51
"4860","RSM00029570",1997-03-26,51
"4861","RSM00029570",1997-03-27,54
"4862","RSM00029570",1997-03-28,9
"4863","RSM00029570",1997-03-29,1
"4864","RSM00029570",1997-03-30,19
"4865","RSM00029570",1997-03-31,7
"4866","RSM00029570",1997-04-01,44
"4867","RSM00029570",1997-04-02,81
"4868","RSM00029570",1997-04-03,35
"4869","RSM00029570",1997-04-04,84
"4870","RSM00029570",1997-04-05,32
"4871","RSM00029570",1997-04-06,30
"4872","RSM00029570",1997-04-07,69
"4873","RSM00029570",1997-04-08,71
"4874","RSM00029570",1997-04-09,94
"4875","RSM00029570",1997-04-10,97
"4876","RSM00029570",1997-04-11,106
"4877","RSM00029570",1997-04-12,114
"4878","RSM00029570",1997-04-13,93
"4879","RSM00029570",1997-04-14,86
"4880","RSM00029570",1997-04-15,68
"4881","RSM00029570",1997-04-16,87
"4882","RSM00029570",1997-04-17,63
"4883","RSM00029570",1997-04-18,42
"4884","RSM00029570",1997-04-19,68
"4885","RSM00029570",1997-04-20,88
"4886","RSM00029570",1997-04-21,100
"4887","RSM00029570",1997-04-22,133
"4888","RSM00029570",1997-04-23,150
"4889","RSM00029570",1997-04-24,125
"4890","RSM00029570",1997-04-25,137
"4891","RSM00029570",1997-04-26,89
"4892","RSM00029570",1997-04-27,95
"4893","RSM00029570",1997-04-28,107
"4894","RSM00029570",1997-04-29,115
"4895","RSM00029570",1997-04-30,71
"4896","RSM00029570",1997-05-01,92
"4897","RSM00029570",1997-05-02,54
"4898","RSM00029570",1997-05-03,60
"4899","RSM00029570",1997-05-04,48
"4900","RSM00029570",1997-05-05,58
"4901","RSM00029570",1997-05-06,100
"4902","RSM00029570",1997-05-07,139
"4903","RSM00029570",1997-05-08,157
"4904","RSM00029570",1997-05-09,103
"4905","RSM00029570",1997-05-10,89
"4906","RSM00029570",1997-05-11,56
"4907","RSM00029570",1997-05-12,41
"4908","RSM00029570",1997-05-13,28
"4909","RSM00029570",1997-05-14,42
"4910","RSM00029570",1997-05-15,68
"4911","RSM00029570",1997-05-16,108
"4912","RSM00029570",1997-05-17,126
"4913","RSM00029570",1997-05-18,134
"4914","RSM00029570",1997-05-19,164
"4915","RSM00029570",1997-05-20,200
"4916","RSM00029570",1997-05-21,199
"4917","RSM00029570",1997-05-22,174
"4918","RSM00029570",1997-05-23,161
"4919","RSM00029570",1997-05-24,85
"4920","RSM00029570",1997-05-25,98
"4921","RSM00029570",1997-05-26,107
"4922","RSM00029570",1997-05-27,182
"4923","RSM00029570",1997-05-28,197
"4924","RSM00029570",1997-05-29,124
"4925","RSM00029570",1997-05-30,142
"4926","RSM00029570",1997-05-31,160
"4927","RSM00029570",1997-06-01,173
"4928","RSM00029570",1997-06-02,131
"4929","RSM00029570",1997-06-03,82
"4930","RSM00029570",1997-06-04,73
"4931","RSM00029570",1997-06-05,81
"4932","RSM00029570",1997-06-06,124
"4933","RSM00029570",1997-06-07,155
"4934","RSM00029570",1997-06-08,202
"4935","RSM00029570",1997-06-09,166
"4936","RSM00029570",1997-06-10,87
"4937","RSM00029570",1997-06-11,75
"4938","RSM00029570",1997-06-12,99
"4939","RSM00029570",1997-06-13,77
"4940","RSM00029570",1997-06-14,85
"4941","RSM00029570",1997-06-15,133
"4942","RSM00029570",1997-06-16,131
"4943","RSM00029570",1997-06-17,206
"4944","RSM00029570",1997-06-18,187
"4945","RSM00029570",1997-06-19,111
"4946","RSM00029570",1997-06-20,136
"4947","RSM00029570",1997-06-21,162
"4948","RSM00029570",1997-06-22,179
"4949","RSM00029570",1997-06-23,194
"4950","RSM00029570",1997-06-24,223
"4951","RSM00029570",1997-06-25,190
"4952","RSM00029570",1997-06-26,162
"4953","RSM00029570",1997-06-27,185
"4954","RSM00029570",1997-06-28,218
"4955","RSM00029570",1997-06-29,203
"4956","RSM00029570",1997-06-30,187
"4957","RSM00029570",1997-07-01,139
"4958","RSM00029570",1997-07-02,145
"4959","RSM00029570",1997-07-03,155
"4960","RSM00029570",1997-07-04,203
"4961","RSM00029570",1997-07-05,233
"4962","RSM00029570",1997-07-06,232
"4963","RSM00029570",1997-07-07,168
"4964","RSM00029570",1997-07-08,158
"4965","RSM00029570",1997-07-09,200
"4966","RSM00029570",1997-07-10,184
"4967","RSM00029570",1997-07-11,200
"4968","RSM00029570",1997-07-12,243
"4969","RSM00029570",1997-07-13,204
"4970","RSM00029570",1997-07-14,177
"4971","RSM00029570",1997-07-15,188
"4972","RSM00029570",1997-07-16,181
"4973","RSM00029570",1997-07-17,197
"4974","RSM00029570",1997-07-18,209
"4975","RSM00029570",1997-07-19,138
"4976","RSM00029570",1997-07-20,110
"4977","RSM00029570",1997-07-21,119
"4978","RSM00029570",1997-07-22,141
"4979","RSM00029570",1997-07-23,177
"4980","RSM00029570",1997-07-24,197
"4981","RSM00029570",1997-07-25,140
"4982","RSM00029570",1997-07-26,136
"4983","RSM00029570",1997-07-27,153
"4984","RSM00029570",1997-07-28,187
"4985","RSM00029570",1997-07-29,207
"4986","RSM00029570",1997-07-30,209
"4987","RSM00029570",1997-07-31,208
"4988","RSM00029570",1997-08-01,209
"4989","RSM00029570",1997-08-02,190
"4990","RSM00029570",1997-08-03,206
"4991","RSM00029570",1997-08-04,189
"4992","RSM00029570",1997-08-05,191
"4993","RSM00029570",1997-08-06,176
"4994","RSM00029570",1997-08-07,165
"4995","RSM00029570",1997-08-08,173
"4996","RSM00029570",1997-08-09,187
"4997","RSM00029570",1997-08-10,180
"4998","RSM00029570",1997-08-11,96
"4999","RSM00029570",1997-08-12,93
"5000","RSM00029570",1997-08-13,108
"5001","RSM00029570",1997-08-14,119
"5002","RSM00029570",1997-08-15,143
"5003","RSM00029570",1997-08-16,207
"5004","RSM00029570",1997-08-17,225
"5005","RSM00029570",1997-08-18,223
"5006","RSM00029570",1997-08-19,193
"5007","RSM00029570",1997-08-20,182
"5008","RSM00029570",1997-08-21,153
"5009","RSM00029570",1997-08-22,139
"5010","RSM00029570",1997-08-23,131
"5011","RSM00029570",1997-08-24,134
"5012","RSM00029570",1997-08-25,103
"5013","RSM00029570",1997-08-26,140
"5014","RSM00029570",1997-08-27,104
"5015","RSM00029570",1997-08-28,135
"5016","RSM00029570",1997-08-29,110
"5017","RSM00029570",1997-08-30,109
"5018","RSM00029570",1997-08-31,130
"5019","RSM00029570",1997-09-01,105
"5020","RSM00029570",1997-09-02,105
"5021","RSM00029570",1997-09-03,82
"5022","RSM00029570",1997-09-04,80
"5023","RSM00029570",1997-09-05,82
"5024","RSM00029570",1997-09-06,88
"5025","RSM00029570",1997-09-07,73
"5026","RSM00029570",1997-09-08,89
"5027","RSM00029570",1997-09-09,97
"5028","RSM00029570",1997-09-10,78
"5029","RSM00029570",1997-09-11,81
"5030","RSM00029570",1997-09-12,84
"5031","RSM00029570",1997-09-13,78
"5032","RSM00029570",1997-09-14,96
"5033","RSM00029570",1997-09-15,95
"5034","RSM00029570",1997-09-16,108
"5035","RSM00029570",1997-09-17,109
"5036","RSM00029570",1997-09-18,106
"5037","RSM00029570",1997-09-19,100
"5038","RSM00029570",1997-09-20,124
"5039","RSM00029570",1997-09-21,111
"5040","RSM00029570",1997-09-22,135
"5041","RSM00029570",1997-09-23,152
"5042","RSM00029570",1997-09-24,158
"5043","RSM00029570",1997-09-25,189
"5044","RSM00029570",1997-09-26,120
"5045","RSM00029570",1997-09-27,86
"5046","RSM00029570",1997-09-28,94
"5047","RSM00029570",1997-09-29,41
"5048","RSM00029570",1997-09-30,24
"5049","RSM00029570",1997-10-01,23
"5050","RSM00029570",1997-10-02,44
"5051","RSM00029570",1997-10-03,78
"5052","RSM00029570",1997-10-04,95
"5053","RSM00029570",1997-10-05,45
"5054","RSM00029570",1997-10-06,127
"5055","RSM00029570",1997-10-07,154
"5056","RSM00029570",1997-10-08,86
"5057","RSM00029570",1997-10-09,138
"5058","RSM00029570",1997-10-10,92
"5059","RSM00029570",1997-10-11,65
"5060","RSM00029570",1997-10-12,89
"5061","RSM00029570",1997-10-13,23
"5062","RSM00029570",1997-10-14,11
"5063","RSM00029570",1997-10-15,43
"5064","RSM00029570",1997-10-16,91
"5065","RSM00029570",1997-10-17,112
"5066","RSM00029570",1997-10-18,60
"5067","RSM00029570",1997-10-19,-45
"5068","RSM00029570",1997-10-20,-44
"5069","RSM00029570",1997-10-21,-55
"5070","RSM00029570",1997-10-22,-60
"5071","RSM00029570",1997-10-23,-64
"5072","RSM00029570",1997-10-24,-46
"5073","RSM00029570",1997-10-25,-20
"5074","RSM00029570",1997-10-26,-10
"5075","RSM00029570",1997-10-27,-10
"5076","RSM00029570",1997-10-28,-14
"5077","RSM00029570",1997-10-29,-4
"5078","RSM00029570",1997-10-30,27
"5079","RSM00029570",1997-10-31,76
"5080","RSM00029570",1997-11-01,32
"5081","RSM00029570",1997-11-02,-11
"5082","RSM00029570",1997-11-03,26
"5083","RSM00029570",1997-11-04,39
"5084","RSM00029570",1997-11-05,51
"5085","RSM00029570",1997-11-06,46
"5086","RSM00029570",1997-11-07,67
"5087","RSM00029570",1997-11-08,-10
"5088","RSM00029570",1997-11-09,-45
"5089","RSM00029570",1997-11-10,-44
"5090","RSM00029570",1997-11-11,-25
"5091","RSM00029570",1997-11-12,-69
"5092","RSM00029570",1997-11-13,-157
"5093","RSM00029570",1997-11-14,-130
"5094","RSM00029570",1997-11-15,-76
"5095","RSM00029570",1997-11-16,-56
"5096","RSM00029570",1997-11-17,-31
"5097","RSM00029570",1997-11-18,-202
"5098","RSM00029570",1997-11-19,-212
"5099","RSM00029570",1997-11-20,-117
"5100","RSM00029570",1997-11-21,-65
"5101","RSM00029570",1997-11-22,-68
"5102","RSM00029570",1997-11-23,-226
"5103","RSM00029570",1997-11-24,-211
"5104","RSM00029570",1997-11-25,-132
"5105","RSM00029570",1997-11-26,-92
"5106","RSM00029570",1997-11-27,-225
"5107","RSM00029570",1997-11-28,-285
"5108","RSM00029570",1997-11-29,-330
"5109","RSM00029570",1997-11-30,-203
"5110","RSM00029570",1997-12-01,-118
"5111","RSM00029570",1997-12-02,-76
"5112","RSM00029570",1997-12-03,-83
"5113","RSM00029570",1997-12-04,-176
"5114","RSM00029570",1997-12-05,-197
"5115","RSM00029570",1997-12-06,-109
"5116","RSM00029570",1997-12-07,-137
"5117","RSM00029570",1997-12-08,-200
"5118","RSM00029570",1997-12-09,-108
"5119","RSM00029570",1997-12-10,-141
"5120","RSM00029570",1997-12-11,-203
"5121","RSM00029570",1997-12-12,-103
"5122","RSM00029570",1997-12-13,-42
"5123","RSM00029570",1997-12-14,-182
"5124","RSM00029570",1997-12-15,-243
